shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
900060,43.585857,-79.786795,130010,4.643
900060,43.585915,-79.786659,130011,4.656
900060,43.585948,-79.786558,130012,4.665
900060,43.585953,-79.786542,130013,4.666
900060,43.585992,-79.786412,130014,4.678
900060,43.586022,-79.786279,130015,4.689
900060,43.586044,-79.786142,130016,4.700
900060,43.586055,-79.786024,130017,4.710
900060,43.586067,-79.785900,130018,4.720
900060,43.586067,-79.785748,130019,4.732
900060,43.586059,-79.785611,130020,4.743
900060,43.586045,-79.785481,130021,4.754
900060,43.586036,-79.785422,130022,4.759
900060,43.586029,-79.785362,130023,4.764
900060,43.586009,-79.785268,130024,4.771
900060,43.586009,-79.785268,140001,4.771
900060,43.585998,-79.785217,140002,4.776
900060,43.585962,-79.785077,140003,4.788
900060,43.585917,-79.784947,140004,4.800
900060,43.585872,-79.784840,140005,4.809
900060,43.585817,-79.784732,140006,4.820
900060,43.585754,-79.784622,140007,4.831
900060,43.585682,-79.784515,140008,4.843
900060,43.585620,-79.784424,140009,4.853
900060,43.585182,-79.783826,140010,4.922
900060,43.585061,-79.783659,140011,4.941
900060,43.585061,-79.783659,150001,4.941
900060,43.584996,-79.783570,150002,4.951
900060,43.584425,-79.782782,150003,5.041
900060,43.583967,-79.782153,150004,5.112
900060,43.583967,-79.782153,160001,5.112
900060,43.583878,-79.782031,160002,5.127
900060,43.583294,-79.781224,160003,5.218
900060,43.583263,-79.781182,160004,5.223
900060,43.583147,-79.781032,160005,5.241
900060,43.582686,-79.780527,160006,5.306
900060,43.582388,-79.780201,160007,5.349
900060,43.582388,-79.780201,170001,5.349
900060,43.582293,-79.780096,170002,5.362
900060,43.582266,-79.780067,170003,5.366
900060,43.582183,-79.779970,170004,5.378
900060,43.582177,-79.779965,170005,5.379
900060,43.582095,-79.779855,170006,5.391
900060,43.582018,-79.779739,170007,5.404
900060,43.581753,-79.779304,170008,5.450
900060,43.581523,-79.778901,170009,5.491
900060,43.582994,-79.777314,170010,5.699
900060,43.583857,-79.776354,170011,5.822
900060,43.583972,-79.776234,170012,5.838
900060,43.584080,-79.776102,170013,5.854
900060,43.584080,-79.776102,180001,5.854
900060,43.584935,-79.775062,180002,5.981
900060,43.585930,-79.773833,180003,6.130
900060,43.585930,-79.773833,190001,6.130
900060,43.586098,-79.773624,190002,6.155
900060,43.586339,-79.773327,190003,6.191
900060,43.587852,-79.771436,190004,6.418
900060,43.587852,-79.771436,200001,6.418
900060,43.588150,-79.771063,200002,6.463
900060,43.588046,-79.770916,200003,6.479
900060,43.587760,-79.770512,200004,6.525
900060,43.586407,-79.768645,200005,6.738
900060,43.584948,-79.766616,200006,6.968
900060,43.584948,-79.766616,210001,6.968
900060,43.584819,-79.766437,210002,6.988
900060,43.584752,-79.766341,210003,6.999
900060,43.582811,-79.763638,210004,7.306
900060,43.584156,-79.761804,210005,7.516
900060,43.584914,-79.760771,210006,7.635
900060,43.584914,-79.760771,220001,7.635
900060,43.584985,-79.760677,220002,7.646
900060,43.585095,-79.760521,220003,7.663
900060,43.584711,-79.759995,220004,7.723
900060,43.584648,-79.759909,220005,7.733
900060,43.584586,-79.759838,220006,7.742
900060,43.584554,-79.759797,220007,7.747
900060,43.584495,-79.759724,220008,7.756
900060,43.584451,-79.759672,220009,7.762
900060,43.583966,-79.759003,220010,7.838
900060,43.583863,-79.758961,220011,7.851
900060,43.583811,-79.758942,220012,7.856
900060,43.583800,-79.758940,220013,7.858
1010268,43.635552,-79.538701,10001,0.000
1010268,43.636120,-79.537992,10002,0.085
1010268,43.636136,-79.537966,10003,0.088
1010268,43.636152,-79.537934,10004,0.091
1010268,43.636161,-79.537897,10005,0.094
1010268,43.636164,-79.537866,10006,0.097
1010268,43.636164,-79.537835,10007,0.099
1010268,43.636161,-79.537803,10008,0.102
1010268,43.636156,-79.537772,10009,0.104
1010268,43.636148,-79.537746,10010,0.107
1010268,43.636135,-79.537721,10011,0.109
1010268,43.636116,-79.537698,10012,0.112
1010268,43.636088,-79.537677,10013,0.115
1010268,43.636052,-79.537668,10014,0.119
1010268,43.636026,-79.537666,10015,0.122
1010268,43.635995,-79.537674,10016,0.126
1010268,43.635966,-79.537687,10017,0.129
1010268,43.635942,-79.537698,10018,0.132
1010268,43.635925,-79.537712,10019,0.134
1010268,43.634980,-79.538804,10020,0.271
1010268,43.634948,-79.538851,10021,0.277
1010268,43.634925,-79.538900,10022,0.281
1010268,43.634918,-79.538936,10023,0.284
1010268,43.634914,-79.538975,10024,0.287
1010268,43.634916,-79.539020,10025,0.291
1010268,43.634921,-79.539048,10026,0.293
1010268,43.634929,-79.539076,10027,0.296
1010268,43.634942,-79.539110,10028,0.299
1010268,43.634963,-79.539146,10029,0.303
1010268,43.634983,-79.539164,10030,0.305
1010268,43.635008,-79.539181,10031,0.308
1010268,43.635039,-79.539195,10032,0.312
1010268,43.635065,-79.539200,10033,0.315
1010268,43.635088,-79.539202,10034,0.317
1010268,43.635132,-79.539190,10035,0.322
1010268,43.635181,-79.539157,10036,0.329
1010268,43.635216,-79.539115,10037,0.334
1010268,43.635309,-79.539001,10038,0.347
1010268,43.635443,-79.539244,10039,0.372
1010268,43.635539,-79.539323,10040,0.384
1010268,43.635727,-79.539431,10041,0.407
1010268,43.635858,-79.539520,10042,0.423
1010268,43.635975,-79.539703,10043,0.443
1010268,43.636129,-79.540096,10044,0.479
1010268,43.635374,-79.540742,10045,0.578
1010268,43.634755,-79.541369,10046,0.663
1010268,43.634136,-79.542052,10047,0.751
1010268,43.633481,-79.542721,10048,0.842
1010268,43.632977,-79.543293,10049,0.914
1010268,43.632699,-79.543691,10050,0.959
1010268,43.632140,-79.544708,10051,1.062
1010268,43.631828,-79.545339,10052,1.123
1010268,43.631433,-79.546126,10053,1.201
1010268,43.631196,-79.546589,10054,1.246
1010268,43.631194,-79.546593,10055,1.247
1010268,43.631042,-79.546931,10056,1.279
1010268,43.630953,-79.547318,10057,1.312
1010268,43.630586,-79.548916,10058,1.447
1010268,43.630586,-79.548916,20001,1.447
1010268,43.630528,-79.549167,20002,1.468
1010268,43.630397,-79.549828,20003,1.523
1010268,43.630383,-79.549901,20004,1.529
1010268,43.630355,-79.550018,20005,1.539
1010268,43.630329,-79.550135,20006,1.549
1010268,43.630302,-79.550251,20007,1.559
1010268,43.630274,-79.550369,20008,1.569
1010268,43.630248,-79.550484,20009,1.579
1010268,43.630216,-79.550601,20010,1.589
1010268,43.630193,-79.550709,20011,1.598
1010268,43.630167,-79.550819,20012,1.607
1010268,43.630144,-79.550928,20013,1.616
1010268,43.630122,-79.551038,20014,1.625
1010268,43.630094,-79.551146,20015,1.635
1010268,43.630071,-79.551255,20016,1.644
1010268,43.630045,-79.551363,20017,1.653
1010268,43.630017,-79.551472,20018,1.662
1010268,43.629991,-79.551580,20019,1.671
1010268,43.629963,-79.551688,20020,1.681
1010268,43.629932,-79.551795,20021,1.690
1010268,43.629905,-79.551902,20022,1.699
1010268,43.629900,-79.551930,20023,1.702
1010268,43.629783,-79.552328,20024,1.736
1010268,43.629688,-79.552636,20025,1.763
1010268,43.629629,-79.552837,20026,1.781
1010268,43.629567,-79.553040,20027,1.798
1010268,43.629509,-79.553242,20028,1.816
1010268,43.629445,-79.553444,20029,1.834
1010268,43.629404,-79.553586,20030,1.846
1010268,43.629387,-79.553648,20031,1.851
1010268,43.629333,-79.553851,20032,1.869
1010268,43.629215,-79.554258,20033,1.904
1010268,43.629157,-79.554462,20034,1.922
1010268,43.629102,-79.554667,20035,1.940
1010268,43.629044,-79.554872,20036,1.957
1010268,43.629025,-79.554944,20037,1.964
1010268,43.628719,-79.556295,20038,2.078
1010268,43.628704,-79.556360,20039,2.083
1010268,43.628449,-79.557487,20040,2.179
1010268,43.628085,-79.559096,20041,2.314
1010268,43.627653,-79.561004,20042,2.476
1010268,43.627362,-79.562379,20043,2.591
1010268,43.627051,-79.563671,20044,2.701
1010268,43.627011,-79.563815,20045,2.714
1010268,43.626978,-79.563938,20046,2.724
1010268,43.626927,-79.564121,20047,2.740
1010268,43.626865,-79.564332,20048,2.758
1010268,43.626834,-79.564426,20049,2.767
1010268,43.626798,-79.564532,20050,2.776
1010268,43.626769,-79.564614,20051,2.784
1010268,43.626733,-79.564707,20052,2.792
1010268,43.626701,-79.564793,20053,2.800
1010268,43.626663,-79.564883,20054,2.808
1010268,43.626627,-79.564969,20055,2.816
1010268,43.626581,-79.565069,20056,2.826
1010268,43.626540,-79.565155,20057,2.834
1010268,43.626456,-79.565315,20058,2.850
1010268,43.626411,-79.565398,20059,2.858
1010268,43.626367,-79.565475,20060,2.866
1010268,43.626320,-79.565560,20061,2.875
1010268,43.626260,-79.565657,20062,2.885
1010268,43.626163,-79.565810,20063,2.901
1010268,43.626080,-79.565929,20064,2.915
1010268,43.625989,-79.566050,20065,2.929
1010268,43.625937,-79.566118,20066,2.937
1010268,43.625836,-79.566243,20067,2.952
1010268,43.625769,-79.566325,20068,2.962
1010268,43.625653,-79.566456,20069,2.978
1010268,43.625536,-79.566577,20070,2.995
1010268,43.625224,-79.566905,20071,3.038
1010268,43.624821,-79.567321,20072,3.094
1010268,43.624225,-79.567942,20073,3.177
1010268,43.622358,-79.569908,20074,3.438
1010268,43.621677,-79.570638,20075,3.534
1010268,43.620717,-79.571606,20076,3.667
1010268,43.620079,-79.572264,20077,3.755
1010268,43.619326,-79.573056,20078,3.860
1010268,43.619326,-79.573056,30001,3.860
1010268,43.619032,-79.573364,30002,3.901
1010268,43.618701,-79.573717,30003,3.948
1010268,43.617449,-79.575051,30004,4.124
1010268,43.616374,-79.576160,30005,4.273
1010268,43.616209,-79.576338,30006,4.296
1010268,43.615057,-79.577576,30007,4.458
1010268,43.614442,-79.578219,30008,4.544
1010268,43.613425,-79.579294,30009,4.687
1010268,43.612681,-79.580094,30010,4.792
1010268,43.611423,-79.581458,30011,4.970
1010268,43.609418,-79.583753,30012,5.259
1010268,43.609418,-79.583753,40001,5.259
1010268,43.609306,-79.583881,40002,5.275
1010268,43.608624,-79.584649,40003,5.373
1010268,43.608624,-79.584649,50001,5.373
1010268,43.606914,-79.586572,50002,5.619
1010268,43.605425,-79.588220,50003,5.831
1010268,43.604381,-79.589382,50004,5.980
1010268,43.603399,-79.590462,50005,6.120
1010268,43.601851,-79.592129,50006,6.338
1010268,43.600538,-79.593538,50007,6.523
1010268,43.600023,-79.594102,50008,6.596
1010268,43.600023,-79.594102,60001,6.596
1010268,43.598918,-79.595316,60002,6.753
1010268,43.597638,-79.596721,60003,6.935
1010268,43.596482,-79.597983,60004,7.099
1010268,43.594604,-79.600070,60005,7.367
1010268,43.594409,-79.600291,60006,7.395
1010268,43.594409,-79.600291,70001,7.395
1010268,43.593760,-79.601026,70002,7.489
1010268,43.591871,-79.603151,70003,7.760
1010268,43.591659,-79.603390,70004,7.790
1010268,43.590523,-79.604676,70005,7.953
1010268,43.589261,-79.606090,70006,8.134
1010268,43.588786,-79.606621,70007,8.202
1010268,43.588366,-79.607096,70008,8.262
1010268,43.587621,-79.607940,70009,8.370
1010268,43.586004,-79.609755,70010,8.601
1010268,43.584802,-79.611139,70011,8.776
1010268,43.583689,-79.612429,70012,8.937
1010268,43.583511,-79.612630,70013,8.963
1010268,43.582443,-79.613885,70014,9.119
1010268,43.582032,-79.614358,70015,9.178
1010268,43.581907,-79.614503,70016,9.197
1010268,43.581288,-79.615201,70017,9.285
1010268,43.580246,-79.616407,70018,9.437
1010268,43.579881,-79.616810,70019,9.489
1010268,43.579881,-79.616810,80001,9.489
1010268,43.579588,-79.617133,80002,9.530
1010268,43.579059,-79.617747,80003,9.607
1010268,43.578568,-79.618309,80004,9.678
1010268,43.578036,-79.618921,80005,9.755
1010268,43.577580,-79.619450,80006,9.822
1010268,43.577296,-79.619773,80007,9.863
1010268,43.577296,-79.619773,90001,9.863
1010268,43.576921,-79.620199,90002,9.917
1010268,43.576276,-79.620946,90003,10.010
1010268,43.575765,-79.621546,90004,10.085
1010268,43.575202,-79.622204,90005,10.167
1010268,43.574446,-79.623071,90006,10.276
1010268,43.573660,-79.623984,90007,10.391
1010268,43.573280,-79.624436,90008,10.447
1010268,43.572673,-79.625175,90009,10.537
1010268,43.572459,-79.625432,90010,10.568
1010268,43.571995,-79.625992,90011,10.637
1010268,43.570587,-79.627727,90012,10.847
1010268,43.569369,-79.629144,90013,11.024
1010268,43.568155,-79.630577,90014,11.201
1010268,43.566907,-79.631954,90015,11.379
1010268,43.566662,-79.632233,90016,11.415
1010268,43.566662,-79.632233,100001,11.415
1010268,43.566025,-79.632958,100002,11.507
1010268,43.564726,-79.634322,100003,11.688
1010268,43.564462,-79.634633,100004,11.727
1010268,43.563303,-79.635961,100005,11.894
1010268,43.563131,-79.636154,100006,11.919
1010268,43.562844,-79.636475,100007,11.960
1010268,43.562844,-79.636475,110001,11.960
1010268,43.562708,-79.636626,110002,11.979
1010268,43.562464,-79.636909,110003,12.015
1010268,43.561390,-79.638156,110004,12.171
1010268,43.560530,-79.639154,110005,12.296
1010268,43.560430,-79.639271,110006,12.310
1010268,43.558489,-79.641528,110007,12.593
1010268,43.557852,-79.642280,110008,12.686
1010268,43.557399,-79.642794,110009,12.751
1010268,43.557089,-79.643138,110010,12.796
1010268,43.556762,-79.643523,110011,12.843
1010268,43.556762,-79.643523,120001,12.843
1010268,43.556226,-79.644152,120002,12.921
1010268,43.555784,-79.644662,120003,12.986
1010268,43.555534,-79.644951,120004,13.022
1010268,43.555281,-79.645245,120005,13.059
1010268,43.553217,-79.647568,120006,13.355
1010268,43.552952,-79.647855,120007,13.392
1010268,43.552693,-79.648106,120008,13.428
1010268,43.552422,-79.648348,120009,13.463
1010268,43.552027,-79.648628,120010,13.513
1010268,43.551907,-79.648714,120011,13.528
1010268,43.551736,-79.648808,120012,13.548
1010268,43.551714,-79.648820,120013,13.551
1010268,43.551565,-79.648900,120014,13.569
1010268,43.551394,-79.648990,120015,13.589
1010268,43.551221,-79.649078,120016,13.610
1010268,43.551048,-79.649165,120017,13.630
1010268,43.550875,-79.649249,120018,13.650
1010268,43.550702,-79.649333,120019,13.671
1010268,43.550583,-79.649387,120020,13.685
1010268,43.548983,-79.650119,120021,13.872
1010268,43.548915,-79.650150,120022,13.880
1010268,43.548895,-79.650159,120023,13.882
1010268,43.548808,-79.650201,120024,13.893
1010268,43.548721,-79.650245,120025,13.903
1010268,43.548634,-79.650290,120026,13.913
1010268,43.548548,-79.650336,120027,13.923
1010268,43.548378,-79.650437,120028,13.944
1010268,43.548293,-79.650489,120029,13.954
1010268,43.548210,-79.650544,120030,13.964
1010268,43.548127,-79.650601,120031,13.975
1010268,43.548044,-79.650658,120032,13.985
1010268,43.547963,-79.650718,120033,13.995
1010268,43.547882,-79.650781,120034,14.005
1010268,43.547801,-79.650843,120035,14.016
1010268,43.547722,-79.650908,120036,14.026
1010268,43.547643,-79.650975,120037,14.036
1010268,43.547565,-79.651044,120038,14.047
1010268,43.547529,-79.651076,120039,14.051
1010268,43.547462,-79.651139,120040,14.060
1010268,43.547395,-79.651204,120041,14.069
1010268,43.547329,-79.651271,120042,14.079
1010268,43.547264,-79.651339,120043,14.088
1010268,43.547200,-79.651409,120044,14.097
1010268,43.547074,-79.651553,120045,14.115
1010268,43.547013,-79.651627,120046,14.124
1010268,43.546991,-79.651655,120047,14.127
1010268,43.546952,-79.651704,120048,14.133
1010268,43.546938,-79.651722,120049,14.135
1010268,43.546098,-79.652811,120050,14.264
1010268,43.545889,-79.653087,120051,14.296
1010268,43.545641,-79.653419,120052,14.334
1010268,43.545496,-79.653641,120053,14.358
1010268,43.545403,-79.653790,120054,14.374
1010268,43.545302,-79.653954,120055,14.392
1010268,43.545210,-79.654137,120056,14.410
1010268,43.545174,-79.654208,120057,14.417
1010268,43.544570,-79.655417,120058,14.535
1010268,43.544366,-79.655824,120059,14.575
1010268,43.544204,-79.656147,120060,14.607
1010268,43.543218,-79.658076,120061,14.797
1010268,43.542568,-79.659342,120062,14.923
1010268,43.542689,-79.659557,120063,14.945
1010268,43.542922,-79.659810,120064,14.977
1010268,43.543113,-79.659997,120065,15.004
1010268,43.543386,-79.660241,120066,15.040
1010268,43.543598,-79.660441,120067,15.068
1010268,43.543664,-79.660501,120068,15.077
1010268,43.543800,-79.660622,120069,15.095
1010268,43.543858,-79.660678,120070,15.103
1010268,43.543939,-79.660769,120071,15.115
1010268,43.544036,-79.660913,120072,15.130
1010268,43.544217,-79.661269,120073,15.166
1010268,43.544686,-79.662287,120074,15.263
1010268,43.544906,-79.662734,120075,15.307
1010268,43.545374,-79.663687,120076,15.399
1010268,43.545660,-79.664217,120077,15.453
1010268,43.545804,-79.664470,120078,15.479
1010268,43.546699,-79.665803,120079,15.625
1010268,43.546941,-79.666119,120080,15.662
1010268,43.547057,-79.665861,120081,15.687
1010268,43.547104,-79.665759,120082,15.697
1010268,43.547141,-79.665674,120083,15.705
1010268,43.547167,-79.665614,120084,15.710
1010268,43.547199,-79.665547,120085,15.717
1010268,43.547236,-79.665468,120086,15.725
1010268,43.547254,-79.665425,120087,15.728
1010268,43.547271,-79.665384,120088,15.732
1010268,43.547288,-79.665338,120089,15.736
1010268,43.547301,-79.665301,120090,15.740
1010268,43.547316,-79.665254,120091,15.744
1010268,43.547327,-79.665215,120092,15.747
1010268,43.547343,-79.665157,120093,15.752
1010268,43.547360,-79.665089,120094,15.758
1010268,43.547370,-79.665043,120095,15.762
1010268,43.547375,-79.665009,120096,15.765
1010268,43.547379,-79.664982,120097,15.767
1010268,43.547384,-79.664950,120098,15.770
1010268,43.547389,-79.664916,120099,15.773
1010268,43.547393,-79.664883,120100,15.775
1010268,43.547395,-79.664854,120101,15.778
1010268,43.547396,-79.664814,120102,15.781
1010268,43.547396,-79.664771,120103,15.784
1010268,43.547396,-79.664732,120104,15.788
1010268,43.547395,-79.664688,120105,15.791
1010268,43.547392,-79.664628,120106,15.796
1010268,43.547386,-79.664579,120107,15.800
1010268,43.547381,-79.664537,120108,15.803
1010268,43.547378,-79.664510,120109,15.806
1010268,43.547374,-79.664462,120110,15.809
1010268,43.547370,-79.664436,120111,15.812
1010268,43.547363,-79.664399,120112,15.815
1010268,43.547359,-79.664373,120113,15.817
1010268,43.547350,-79.664335,120114,15.820
1010268,43.547337,-79.664292,120115,15.824
1010268,43.547317,-79.664231,120116,15.829
1010268,43.547297,-79.664168,120117,15.835
1010268,43.547274,-79.664103,120118,15.841
1010268,43.547248,-79.664037,120119,15.847
1010268,43.547223,-79.663977,120120,15.852
1010268,43.547104,-79.663685,120121,15.879
1010268,43.547053,-79.663573,120122,15.890
1010268,43.547019,-79.663493,120123,15.898
1010268,43.547000,-79.663447,120124,15.902
1010268,43.546959,-79.663335,120125,15.912
1010268,43.546880,-79.663131,120126,15.931
1010268,43.546885,-79.662919,120127,15.948
1010268,43.546889,-79.662856,120128,15.953
1010268,43.546896,-79.662807,120129,15.957
1010268,43.546904,-79.662758,120130,15.961
1010268,43.546912,-79.662723,120131,15.964
1010268,43.546921,-79.662693,120132,15.966
1010268,43.546929,-79.662663,120133,15.969
1010268,43.546939,-79.662634,120134,15.972
1010268,43.546962,-79.662577,120135,15.977
1010268,43.546993,-79.662518,120136,15.983
1010268,43.547029,-79.662464,120137,15.989
1010268,43.547059,-79.662423,120138,15.993
1010268,43.547085,-79.662389,120139,15.997
1010268,43.547122,-79.662344,120140,16.003
1010268,43.547154,-79.662308,120141,16.007
1010268,43.547189,-79.662274,120142,16.012
1010268,43.547226,-79.662243,120143,16.017
1010268,43.547263,-79.662219,120144,16.022
1010268,43.547296,-79.662201,120145,16.026
1010268,43.547351,-79.662176,120146,16.032
1010268,43.547397,-79.662164,120147,16.037
1010268,43.547438,-79.662156,120148,16.042
1010268,43.547477,-79.662155,120149,16.046
1010268,43.547520,-79.662163,120150,16.051
1010268,43.547553,-79.662173,120151,16.055
1010268,43.547586,-79.662190,120152,16.059
1010268,43.547618,-79.662210,120153,16.063
1010268,43.547649,-79.662234,120154,16.067
1010268,43.547669,-79.662253,120155,16.069
1010268,43.547691,-79.662280,120156,16.073
1010268,43.547706,-79.662302,120157,16.075
1010268,43.547725,-79.662331,120158,16.078
1010268,43.547741,-79.662360,120159,16.081
1010268,43.547752,-79.662389,120160,16.084
1010268,43.547763,-79.662418,120161,16.086
1010268,43.547769,-79.662439,120162,16.088
1010268,43.547774,-79.662462,120163,16.090
1010268,43.547781,-79.662494,120164,16.093
1010268,43.547784,-79.662519,120165,16.095
1010268,43.547785,-79.662549,120166,16.097
1010268,43.547785,-79.662711,120167,16.110
1010268,43.547780,-79.663041,120168,16.137
1010268,43.547778,-79.663109,120169,16.142
1010268,43.547777,-79.663178,120170,16.148
1010268,43.547776,-79.663233,120171,16.152
1010268,43.547778,-79.663374,120172,16.164
1010268,43.547785,-79.663554,120173,16.178
1010268,43.547785,-79.663554,130001,16.178
1010268,43.547787,-79.663616,130002,16.183
1010268,43.547793,-79.663714,130003,16.191
1010268,43.547814,-79.664043,130004,16.218
1010268,43.547819,-79.664238,130005,16.234
1010268,43.547818,-79.664330,130006,16.241
1010268,43.547815,-79.664410,130007,16.248
1010268,43.547810,-79.664471,130008,16.253
1010268,43.547804,-79.664526,130009,16.257
1010268,43.547800,-79.664575,130010,16.261
1010268,43.547793,-79.664626,130011,16.265
1010268,43.547785,-79.664685,130012,16.270
1010268,43.547770,-79.664773,130013,16.277
1010268,43.547761,-79.664826,130014,16.282
1010268,43.547752,-79.664876,130015,16.286
1010268,43.547738,-79.664941,130016,16.291
1010268,43.547725,-79.664988,130017,16.295
1010268,43.547714,-79.665029,130018,16.299
1010268,43.547652,-79.665211,130019,16.315
1010268,43.547370,-79.665043,130020,16.349
1010268,43.547360,-79.665089,130021,16.353
1010268,43.547343,-79.665157,130022,16.359
1010268,43.547327,-79.665215,130023,16.364
1010268,43.547316,-79.665254,130024,16.367
1010268,43.547301,-79.665301,130025,16.372
1010268,43.547288,-79.665338,130026,16.375
1010268,43.547271,-79.665384,130027,16.379
1010268,43.547254,-79.665425,130028,16.383
1010268,43.547236,-79.665468,130029,16.387
1010268,43.547199,-79.665547,130030,16.394
1010268,43.547167,-79.665614,130031,16.401
1010268,43.547141,-79.665674,130032,16.407
1010268,43.547104,-79.665759,130033,16.415
1010268,43.547057,-79.665861,130034,16.424
1010268,43.546941,-79.666119,130035,16.449
1010268,43.546699,-79.665803,130036,16.486
1010268,43.545804,-79.664470,130037,16.633
1010268,43.545660,-79.664217,130038,16.659
1010268,43.545374,-79.663687,130039,16.712
1010268,43.544906,-79.662734,130040,16.805
1010268,43.544686,-79.662287,130041,16.848
1010268,43.544217,-79.661269,130042,16.946
1010268,43.544036,-79.660913,130043,16.981
1010268,43.543939,-79.660769,130044,16.997
1010268,43.543858,-79.660678,130045,17.008
1010268,43.543800,-79.660622,130046,17.016
1010268,43.543664,-79.660501,130047,17.034
1010268,43.543598,-79.660441,130048,17.043
1010268,43.543386,-79.660241,130049,17.072
1010268,43.543113,-79.659997,130050,17.108
1010268,43.542922,-79.659810,130051,17.134
1010268,43.542689,-79.659557,130052,17.167
1010268,43.542568,-79.659342,130053,17.189
1010268,43.542524,-79.659422,130054,17.197
1010268,43.542490,-79.659488,130055,17.203
1010268,43.542461,-79.659538,130056,17.209
1010268,43.542395,-79.659651,130057,17.220
1010268,43.542329,-79.659762,130058,17.232
1010268,43.542262,-79.659873,130059,17.243
1010268,43.542194,-79.659982,130060,17.255
1010268,43.542125,-79.660090,130061,17.267
1010268,43.542054,-79.660197,130062,17.278
1010268,43.541982,-79.660301,130063,17.290
1010268,43.541910,-79.660405,130064,17.302
1010268,43.541849,-79.660487,130065,17.311
1010268,43.541765,-79.660597,130066,17.324
1010268,43.541684,-79.660699,130067,17.336
1010268,43.541610,-79.660793,130068,17.347
1010268,43.541527,-79.660896,130069,17.360
1010268,43.541448,-79.660992,130070,17.372
1010268,43.541369,-79.661086,130071,17.383
1010268,43.541279,-79.661194,130072,17.396
1010268,43.541208,-79.661270,130073,17.406
1010268,43.541142,-79.661344,130074,17.416
1010268,43.541035,-79.661461,130075,17.431
1010268,43.540963,-79.661541,130076,17.441
1010268,43.540907,-79.661598,130077,17.449
1010268,43.540169,-79.662432,130078,17.555
1010268,43.539195,-79.663528,130079,17.695
1010268,43.538718,-79.664065,130080,17.763
1010268,43.538338,-79.664493,130081,17.818
1010268,43.538045,-79.664833,130082,17.861
1010268,43.536854,-79.666219,130083,18.034
1010268,43.536361,-79.666792,130084,18.106
1010268,43.536361,-79.666792,140001,18.106
1010268,43.535722,-79.667535,140002,18.199
1010268,43.535592,-79.667675,140003,18.217
1010268,43.533249,-79.670201,140004,18.548
1010268,43.533034,-79.670432,140005,18.578
1010268,43.531014,-79.672671,140006,18.866
1010268,43.530785,-79.672915,140007,18.898
1010268,43.528252,-79.675715,140008,19.259
1010268,43.527240,-79.676806,140009,19.402
1010268,43.527240,-79.676806,150001,19.402
1010268,43.527070,-79.676989,150002,19.426
1010268,43.525590,-79.678620,150003,19.637
1010268,43.523206,-79.681194,150004,19.974
1010268,43.523206,-79.681194,160001,19.974
1010268,43.522795,-79.681638,160002,20.032
1010268,43.520369,-79.684239,160003,20.374
1010268,43.518120,-79.686701,160004,20.693
1010268,43.517752,-79.687090,160005,20.744
1010268,43.515742,-79.689268,160006,21.029
1010268,43.515742,-79.689268,170001,21.029
1010268,43.515557,-79.689467,170002,21.055
1010268,43.515933,-79.689965,170003,21.113
1010268,43.515978,-79.690025,170004,21.120
1010268,43.516114,-79.690215,170005,21.141
1010268,43.516243,-79.690411,170006,21.163
1010268,43.516368,-79.690615,170007,21.184
1010268,43.516487,-79.690824,170008,21.206
1010268,43.516791,-79.691366,170009,21.261
1010268,43.517088,-79.691061,170010,21.302
1010268,43.517115,-79.691031,170011,21.306
1010268,43.517152,-79.690993,170012,21.311
1010268,43.517192,-79.690955,170013,21.317
1010268,43.517231,-79.690920,170014,21.322
1010268,43.517271,-79.690885,170015,21.327
1010268,43.517312,-79.690854,170016,21.332
1010268,43.517353,-79.690823,170017,21.337
1010268,43.517396,-79.690795,170018,21.343
1010268,43.517439,-79.690768,170019,21.348
1010268,43.517482,-79.690742,170020,21.353
1010268,43.517526,-79.690719,170021,21.358
1010268,43.517571,-79.690698,170022,21.363
1010268,43.517615,-79.690679,170023,21.369
1010268,43.517661,-79.690660,170024,21.374
1010268,43.517707,-79.690645,170025,21.379
1010268,43.517753,-79.690631,170026,21.384
1010268,43.517799,-79.690619,170027,21.390
1010268,43.517845,-79.690609,170028,21.395
1010268,43.517892,-79.690601,170029,21.400
1010268,43.517939,-79.690595,170030,21.405
1010268,43.517986,-79.690591,170031,21.410
1010268,43.518033,-79.690589,170032,21.416
1010268,43.518040,-79.690589,170033,21.416
1010269,43.518040,-79.690589,10001,0.000
1010269,43.518081,-79.690589,10002,0.004
1010269,43.518128,-79.690591,10003,0.010
1010269,43.518490,-79.690578,10004,0.050
1010269,43.518482,-79.689535,10005,0.134
1010269,43.518470,-79.688918,10006,0.184
1010269,43.518467,-79.688849,10007,0.190
1010269,43.518462,-79.688787,10008,0.195
1010269,43.518456,-79.688725,10009,0.200
1010269,43.518449,-79.688665,10010,0.205
1010269,43.518439,-79.688603,10011,0.210
1010269,43.518428,-79.688543,10012,0.215
1010269,43.518417,-79.688482,10013,0.220
1010269,43.518403,-79.688423,10014,0.225
1010269,43.518389,-79.688364,10015,0.230
1010269,43.518373,-79.688306,10016,0.235
1010269,43.518356,-79.688249,10017,0.240
1010269,43.518337,-79.688192,10018,0.245
1010269,43.518317,-79.688136,10019,0.250
1010269,43.518296,-79.688080,10020,0.255
1010269,43.518274,-79.688027,10021,0.260
1010269,43.517752,-79.687090,10022,0.355
